"","SBL","PROB","RiskLevel"
"12147","09176000010750000000",0.0222586793727246,"Low"
"12148","09176000010760000000",0.019315493612909,"Low"
"12149","09176000010770000000",0.0110754000574509,"Low"
"12150","09176000010780000000",0.0106908002627951,"Low"
"12151","09176000010790000000",0.0285288031922162,"Low"
"12152","09176000010800000000",0.000597744541114575,"Low"
"12153","09176000010810000000",2.92747831544966e-05,"Low"
"12154","09176000010820000000",0.136864556358804,"High"
"12155","09176000010830000000",6.71028218542827e-05,"Low"
"12156","09176000010840000000",0.000315319501812126,"Low"
"12157","09176000010850000000",8.85944836178437e-05,"Low"
"12158","09176000010860000000",0.000273558148082229,"Low"
"12159","09176000010870000000",0.000974634797816776,"Low"
"12160","09176000010880000000",0.00196683591398614,"Low"
"12161","09176000010890000000",0.000485164860219826,"Low"
"12162","09176000010900000000",0.00014032282421265,"Low"
"12163","09176000010910000000",0.00134269457065978,"Low"
"12164","09176000010920000000",9.56233644432993e-05,"Low"
"12165","09176000010940000000",0.000139214926868051,"Low"
"12166","09176000010950000000",0.0049124752826778,"Low"
"12167","09176000010960000000",0.00185187813592005,"Low"
"12168","09176000010970000000",0.000209699232544072,"Low"
"12169","09176000020010000000",0.0911684205341277,"Mid"
"12170","09176000020020000000",0.0360100594668197,"Low"
"12171","09176000020030000000",0.0396645186171229,"Low"
"12172","09176000020040000000",0.0169252258991989,"Low"
"12173","09176000020050000000",0.0310138338567738,"Low"
"12174","09176000020060000000",0.0143366996603451,"Low"
"12175","09176000020070000000",0.0353202933940603,"Low"
"12176","09176000020080000000",0.0864685157348592,"Mid"
"12177","09176000020090000000",0.0487249064332921,"Low"
"12178","09176000020100000000",0.0272197346807589,"Low"
"12179","09176000020110000000",0.0393159673072825,"Low"
"12180","09176000020120000000",0.0108587674858123,"Low"
"12181","09176000020130000000",0.0121315557517253,"Low"
"12182","09176000020140000000",0.0172380805300131,"Low"
"12183","09176000020150000000",0.103844889430918,"Mid"
"12184","09176000020160000000",0.0338493636381879,"Low"
"12185","09176000020170000000",0.0303761118890857,"Low"
"12186","09176000020180000000",0.0971839137388579,"Mid"
"12187","09176000020190000000",0.0384793297238625,"Low"
"12188","09176000020200000000",0.0170775217874599,"Low"
"12189","09176000020210000000",0.0105085555392539,"Low"
"12190","09176000020220000000",0.0527180783451795,"Mid"
"12191","09176000020230000000",0.0656923443828754,"Mid"
"12192","09176000020240000000",0.110971330105532,"High"
"12193","09176000020250000000",0.0289016415761257,"Low"
"12194","09176000020260000000",0.0368102337966341,"Low"
"12195","09176000020270000000",0.0148149433348033,"Low"
"12196","09176000020280000000",0.00307572186219137,"Low"
"12197","09176000020290000000",0.00169206024742322,"Low"
"12198","09176000020300000000",0.0156189058307439,"Low"
"12199","09176000020320000000",0.0208137524899109,"Low"
"12200","09176000020330000000",0.0436637228823655,"Low"
"12201","09176000020340000000",0.0501733303226974,"Mid"
"12202","09176000020350000000",0.0545795984745271,"Mid"
"12203","09176000020360000000",0.0318002042968776,"Low"
"12204","09176000020370000000",0.0271796940901893,"Low"
"12205","09176000020380000000",0.0131518340885211,"Low"
"12206","09176000020390000000",0.0121656591315043,"Low"
"12207","09176000020400000000",0.0123818040601363,"Low"
"12208","09176000020410000000",0.0249813070491278,"Low"
"12209","09176000020420000000",0.0245047654226822,"Low"
"12210","09176000020430000000",0.0146356862501478,"Low"
"12211","09176000020440000000",0.0218862476032521,"Low"
"12212","09176000020450000000",0.0341204248452571,"Low"
"12213","09176000020460000000",0.0197006014988159,"Low"
"12214","09176000020470000000",0.0128773192833731,"Low"
"12215","09176000020480000000",0.0130271072774695,"Low"
"12216","09176000020490000000",0.0519417387848504,"Mid"
"12217","09176000020500000000",0.0390065109957309,"Low"
"12218","09176000020510000000",0.0212346808606145,"Low"
"12219","09176000020520000000",0.0741465912136421,"Mid"
"12220","09176000020530000000",0.0346255346527666,"Low"
"12221","09176000020540000000",0.0202217537760752,"Low"
"12222","09176000020550000000",0.0422161785903207,"Low"
"12223","09176000020560000000",0.0336625847476021,"Low"
"12224","09176000020570000000",0.0293119461896433,"Low"
"12225","09176000020580000000",0.0135980177503472,"Low"
"12226","09176000020590000000",0.0353449339397709,"Low"
"12227","09176000020600000000",0.0217040207000005,"Low"
"12228","09176000020610000000",0.023962199791192,"Low"
"12229","09176000030010000000",0.055732183206102,"Mid"
"12230","09176000030020000000",0.0572127474634061,"Mid"
"12231","09176000030030000000",0.0394961611369869,"Low"
"12232","09176000030040000000",0.0106555512375147,"Low"
"12233","09176000030050000000",0.085376726476219,"Mid"
"12234","09176000030060000000",0.0552714275734174,"Mid"
"12235","09176000030070000000",0.0333045330065437,"Low"
"12236","09176000030080000000",0.0617056896989463,"Mid"
"12237","09176000030090000000",0.0147270755030812,"Low"
"12238","09176000030100000000",0.0163167378951259,"Low"
"12239","09176000030110000000",0.0103621317563708,"Low"
"12240","09176000030120000000",0.0296232892722277,"Low"
"12241","09176000030130000000",0.0462435909669574,"Low"
"12242","09176000030140000000",0.045290102035668,"Low"
"12243","09176000030150000000",0.029844548506847,"Low"
"12244","09176000030160000000",0.0275922891185607,"Low"
"12245","09176000030170000000",0.071909291014649,"Mid"
"12246","09176000030180000000",0.0117352150058981,"Low"
"12247","09176000030190000000",0.00853577469191575,"Low"
"12248","09176000030200000000",0.013305500323661,"Low"
"12249","09176000030210000000",0.0366165021737488,"Low"
"12250","09176000030220000000",0.0660469151966985,"Mid"
"12251","09176000030230000000",0.0477846690852569,"Low"
"12252","09176000030240000000",0.0529008293557965,"Mid"
"12253","09176000030250000000",0.179187674637521,"High"
"12254","09176000030260000000",0.0212760257975733,"Low"
"12255","09176000030270000000",0.00524831611891653,"Low"
"12256","09176000030280000000",0.0583250520601401,"Mid"
"12257","09176000030290000000",0.0102981302825715,"Low"
"12258","09176000030300000000",0.00926165949074834,"Low"
"12259","09176000030310000000",0.00417291687646588,"Low"
"12260","09176000030320000000",0.00581142101793708,"Low"
"12261","09176000030330000000",0.0897873458516798,"Mid"
"12262","09176000030340000000",0.0356827188358305,"Low"
"12263","09176000030350000000",0.0730983770021981,"Mid"
"12264","09176000030360000000",0.0608982499394441,"Mid"
"12265","09176000030370000000",0.0188653209932203,"Low"
"12266","09176000030380000000",0.0111439524675481,"Low"
"12267","09176000030390000000",0.00509419169433498,"Low"
"12268","09176000030400000000",0.0185698541699076,"Low"
"12269","09176000030410000000",0.00387902130858005,"Low"
"12270","09176000030420000000",0.0010676514476567,"Low"
"12271","09176000030430000000",0.00865719237811999,"Low"
"12272","09176000030440000000",0.02460212731285,"Low"
"12273","09176000030450000000",0.0770214704824583,"Mid"
"12274","09176000030460000000",0.0480602397960358,"Low"
"12275","09176000030480000000",0.0719485876130246,"Mid"
"12276","09176000030490000000",0.00960154896361776,"Low"
"12277","09176000030510000000",0.0270151054515177,"Low"
"12278","09176000030520000000",0.364549571713416,"High"
"12279","09176000030530000000",0.0184537536782058,"Low"
"12280","09176000030540000000",0.00161312854538917,"Low"
"12281","09176000030550000000",0.608670153978956,"High"
"12282","09176000030560000000",0.0209128303529321,"Low"
"12283","09176000030570000000",0.0451367017803405,"Low"
"12284","09176000030580000000",0.0287632725555127,"Low"
"12285","09176000030590000000",0.0436791865971684,"Low"
"12286","09176000030600000000",0.217679395261577,"High"
"12287","09176000030610000000",0.0186839517566837,"Low"
"12288","09176000030620000000",0.0182852537071661,"Low"
"12289","09176000030630000000",0.00778178260773282,"Low"
"12290","09176000030640000000",0.00907582298753816,"Low"
"12291","09176000030650000000",0.014757090391216,"Low"
"12292","09176000030660000000",0.0711289160265531,"Mid"
"12293","09176000030670000000",0.0305743572968871,"Low"
"12294","09176000030680000000",0.0101205567713427,"Low"
"12295","09176000030690000000",0.0487294859775147,"Low"
"12296","09176000030700000000",0.051013157694416,"Mid"
"12297","09176000030710000000",0.0456731427759066,"Low"
"12298","09176000030720000000",0.0162131704128743,"Low"
"12299","09176000030730000000",0.0347686862518338,"Low"
"12300","09176000030740000000",0.0179171686654525,"Low"
"12301","09176000030750000000",0.010645541966808,"Low"
"12302","09176000030770000000",0.0306325970204981,"Low"
"12303","09176000030780000000",0.0164537793455794,"Low"
"12304","09176000030790000000",0.046503356057964,"Low"
"12305","09176000030800000000",0.0360659681294087,"Low"
"12306","09176000030810000000",0.0507687047872836,"Mid"
"12307","09176000030820000000",0.02956006530675,"Low"
"12308","09176000030830000000",0.0396548676540975,"Low"
"12309","09176000030840000000",0.0541833802111759,"Mid"
"12310","09176000030850000000",0.0359645649885372,"Low"
"12311","09177000010010000000",0.0579083998592223,"Mid"
"12312","09177000010020000000",0.0134885266303453,"Low"
"12313","09177000010030000000",0.020055990496144,"Low"
"12314","09177000010040000000",0.0124460621068545,"Low"
"12315","09177000010050000000",0.0118946612222569,"Low"
"12316","09177000010060000000",0.0343064005884364,"Low"
"12317","09177000010070000000",0.0193847706854747,"Low"
"12318","09177000010080000000",0.0585694183773204,"Mid"
"12319","09177000010090000000",0.0569761318158507,"Mid"
"12320","09177000010100000000",0.0225997369626315,"Low"
"12321","09177000010110000000",0.0230039556147874,"Low"
"12322","09177000010120000000",0.0464628767806867,"Low"
"12323","09177000010130000000",0.0723371714490157,"Mid"
"12324","09177000010140000000",0.0135320914451037,"Low"
"12325","09177000010150000000",0.0194407597489454,"Low"
"12326","09177000010160000000",0.0315550499806556,"Low"
"12327","09177000010170000000",0.00468595365041578,"Low"
"12328","09177000010180000000",0.00337433999980141,"Low"
"12329","09177000010190000000",0.00488302310970613,"Low"
"12330","09177000010200000000",0.0123506785435557,"Low"
"12331","09177000010250000000",0.459157166876235,"High"
"12332","09177000010260000000",0.101095060476401,"Mid"
"12333","09177000010270000000",0.0930744559423571,"Mid"
"12334","09177000010280000000",0.0516202173729604,"Mid"
"12335","09177000010300000000",0.0635893639950966,"Mid"
"12336","09177000010310000000",0.0377777331670948,"Low"
"12337","09177000010320000000",0.0461681083421979,"Low"
"12338","09177000010330000000",0.303401512437169,"High"
"12339","09177000010340000000",0.0841570467478086,"Mid"
"12340","09177000010350000000",0.0130326459736411,"Low"
"12341","09177000010360000000",0.140022161345028,"High"
"12342","09177000010380000000",0.00942239630983738,"Low"
"12343","09177000010390000000",0.0101896847689648,"Low"
"12344","09177000010400000000",0.0126755726307016,"Low"
"12345","09177000010410000000",0.0162253512084359,"Low"
"12346","09177000010420000000",0.0200903774330971,"Low"
"12347","09177000010430000000",0.108258114326804,"Mid"
"12348","09177000010440000000",0.00979411190107666,"Low"
"12349","09177000010450000000",0.00866574514776371,"Low"
"12350","09177000010460000000",0.0168763724475468,"Low"
"12351","09177000010470000000",0.0113840667388573,"Low"
"12352","09177000010480000000",0.00983184999277625,"Low"
"12353","09177000010490000000",0.0238178050039001,"Low"
"12354","09177000010500000000",0.0137616428918474,"Low"
"12355","09177000010510000000",0.023289088236346,"Low"
"12356","09177000010520000000",0.0382847849025946,"Low"
"12357","09177000010530000000",0.0262686709883496,"Low"
"12358","09177000010540000000",0.0149931541003706,"Low"
"12359","09177000010550000000",0.0187430676434635,"Low"
"12360","09177000010560000000",0.0357581953711067,"Low"
"12361","09177000010570000000",0.0381536372168149,"Low"
"12362","09177000010580000000",0.0388214398289085,"Low"
"12363","09177000010590000000",0.0753323395362844,"Mid"
"12364","09177000010600000000",0.0212334937806848,"Low"
"12365","09177000020010020000",0.0174799720180828,"Low"
"12366","09177000020010030000",0.0859912495663807,"Mid"
"12367","09177000020010040000",0.0395335817558346,"Low"
"12368","09177000020010050000",0.0238840340263582,"Low"
"12369","09177000020010060000",0.0085524830671031,"Low"
"12370","09177000020010070000",0.00586170921368348,"Low"
"12371","09177000020010080000",0.0148534638682174,"Low"
"12372","09177000020010090000",0.551971980796084,"High"
"12373","09177000020010100000",0.635486800950049,"High"
"12374","09177000020010110000",0.163263135095833,"High"
"12375","09177000020120000000",0.375443140666606,"High"
"12376","09177000020130000000",0.0385737084286753,"Low"
"12377","09177000020140000000",0.0273973349110745,"Low"
"12378","09177000020150000000",0.0611162851950078,"Mid"
"12379","09177000020180000000",0.00288346021671679,"Low"
"12380","09177000020190000000",0.0156811182653806,"Low"
"12381","09177000020200000000",0.0136535941192864,"Low"
"12382","09177000020210000000",0.0549801530315403,"Mid"
"12383","09177000020220000000",0.00426250618633924,"Low"
"12384","09177000020230000000",0.00956460355825381,"Low"
"12385","09177000020240000000",0.00318590217507223,"Low"
"12386","09177000020250000000",0.0185548203714381,"Low"
"12387","09177000020260000000",0.0170410107955027,"Low"
"12388","09177000030030000000",0.00640923715041804,"Low"
"12389","09177000030040000000",0.0113616915456896,"Low"
"12390","09177000030060000000",0.00985001506747122,"Low"
"12391","09177000030070000000",0.0513404623106775,"Mid"
"12392","09177000030080000000",0.165189957464825,"High"
"12393","09177000030090000000",0.00799635446875489,"Low"
"12394","09177000030100000000",0.00939728036231446,"Low"
"12395","09177000030110000000",0.00704662287207617,"Low"
"12396","09177000030130000000",0.0260714538734176,"Low"
"12397","09177000030140000000",0.0262595011038805,"Low"
"12398","09177000030150000000",0.00731514107359696,"Low"
"12399","09177000030160000000",0.0214296516448935,"Low"
"12400","09177000030190000000",0.0158151944825449,"Low"
"12401","09177000030200000000",0.00520002217622274,"Low"
"12402","09177000030210000000",0.00497227676548743,"Low"
"12403","09177000030220000000",0.0326541915276509,"Low"
"12404","09177000030250020000",0.0922912085679615,"Mid"
"12405","09177000030260000000",0.0255463570233795,"Low"
"12406","09177000030270000000",0.0570043172846878,"Mid"
"12407","09177000040010000000",0.00393052303146209,"Low"
"12408","09177000040030010000",0.004965611965344,"Low"
"12409","09177000040040000000",0.0123603501697743,"Low"
"12410","09177000040050000000",0.0137181589794736,"Low"
"12411","09177000040060000000",0.0625833156695691,"Mid"
"12412","09177000040080000000",0.0350930789379322,"Low"
"12413","09177000040090000000",0.104484672175954,"Mid"
"12414","09177000040100000000",0.119915939949899,"High"
"12415","09177000040110000000",0.024883332844834,"Low"
"12416","09177000040140010000",0.116679481716946,"High"
"12417","09177000040160000000",0.052689927279818,"Mid"
"12418","09177000040170000000",0.147356027159744,"High"
"12419","09177000040180000000",0.0801794802599028,"Mid"
"12420","09177000040200000000",0.0357359663016665,"Low"
"12421","09177000040210000000",0.14341800278266,"High"
"12422","09177000040220000000",0.0507869692860416,"Mid"
"12423","09177000040230000000",0.263363388209762,"High"
"12424","09177000040240000000",0.175122465701645,"High"
"12425","09177000040250000000",0.0110016599231142,"Low"
"12426","09177000040260000000",0.279618127529013,"High"
"12427","09177000040270000000",0.0514707500055947,"Mid"
"12428","09177000040280000000",0.114729110835565,"High"
"12429","09177000040290000000",0.0764941225414031,"Mid"
"12430","09177000040300000000",0.032175571996072,"Low"
"12431","09177000050010000000",0.117729996877545,"High"
"12432","09177000050020000000",0.0705193668880065,"Mid"
"12433","09177000050030000000",0.0395626662473923,"Low"
"12434","09177000050040000000",0.301077134627727,"High"
"12435","09177000050050000000",0.0710386032547681,"Mid"
"12436","09177000050060000000",0.348161183851738,"High"
"12437","09177000050070000000",0.0285121199277186,"Low"
"12438","09177000050080000000",0.0657989777238414,"Mid"
"12439","09177000050090000000",0.0355263562359559,"Low"
"12440","09177000050100000000",0.0176067152113566,"Low"
"12441","09177000050130000000",0.0433526153478814,"Low"
"12442","09177000050140000000",0.0713600288627933,"Mid"
"12443","09177000050150000000",0.211092824364009,"High"
"12444","09177000050180000000",0.138963127530544,"High"
"12445","09177000050190000000",0.603383582879744,"High"
"12447","09177000050200000000",0.068838383790477,"Mid"
"12448","09177000050210000000",0.0581524337603969,"Mid"
"12449","09177000050220000000",0.0441080941910594,"Low"
"12450","09177000050230000000",0.0388922886448767,"Low"
"12451","09177000050250000000",0.055623863634486,"Mid"
"12452","09177000050260000000",0.232420405894125,"High"
"12453","09177000050280000000",0.137064756346372,"High"
"12454","09177000050290000000",0.428304291071086,"High"
"12455","09177000050330000000",0.209267201031451,"High"
"12456","09177000050340020000",0.0638632639249903,"Mid"
"12457","09177000050360020000",0.0167797744395198,"Low"
"12458","09177000050370000000",0.685822508948337,"High"
"12459","09177000050380000000",0.355715806287422,"High"
"12460","09177000050390000000",0.100272158638111,"Mid"
"12461","09177000050400000000",0.0783534972654798,"Mid"
"12462","09177000050410000000",0.0361861786676321,"Low"
"12463","09177000050420000000",0.0468652221994037,"Low"
"12464","09177000050430000000",0.534615347452317,"High"
"12465","09177000050440000000",0.0634169210117741,"Mid"
"12466","09177000050450000000",0.0267900986869729,"Low"
"12467","09178000010010000000",0.0987640893783601,"Mid"
"12468","09178000010020000000",0.0227296365710988,"Low"
"12469","09178000010030000000",0.0792773210340977,"Mid"
"12470","09178000010040000000",0.0240053456872284,"Low"
"12471","09178000010070000000",0.00235425260463027,"Low"
"12472","09178000010090010000",0.0148517761746719,"Low"
"12473","09178000010100000000",0.00808924212811574,"Low"
"12474","09178000010120000000",0.731597275128554,"High"
"12475","09178000010140000000",0.398712652938318,"High"
"12476","09178000010150000000",0.375623668160886,"High"
"12477","09178000010180000000",0.171841949117826,"High"
"12479","09178000010190000000",0.302418705025167,"High"
"12480","09178000010200000000",0.0707857511583023,"Mid"
"12481","09178000010220000000",0.0199947417851196,"Low"
"12482","09178000010230000000",0.0123120434283986,"Low"
"12483","09178000010240000000",0.545590384915843,"High"
"12484","09178000010250000000",0.0482128138236492,"Low"
"12485","09178000010260000000",0.393576154933766,"High"
"12486","09178000010270000000",0.0666351855741164,"Mid"
"12487","09178000010280000000",0.0238287623339515,"Low"
"12488","09178000010290000000",0.340108498084957,"High"
"12489","09178000010300000000",0.112981764848824,"High"
"12490","09178000010310000000",0.00933853895217549,"Low"
"12491","09178000010320000000",0.0169402353554337,"Low"
"12492","09178000010330000000",0.0211972420657682,"Low"
"12493","09178000010340000000",0.0144137788995808,"Low"
"12494","09178000010350000000",0.0244306803164139,"Low"
"12495","09178000010360000000",0.0341153412181464,"Low"
"12496","09178000010370000000",0.112035824449839,"High"
"12497","09178000010380000000",0.199492574609244,"High"
"12498","09178000010410000000",0.163231002288532,"High"
"12499","09178000010420000000",0.89696976512403,"High"
"12500","09178000010430000000",0.235017203509287,"High"
"12501","09178000010440000000",0.0589898120907928,"Mid"
"12502","09178000010450000000",0.0457988619975001,"Low"
"12503","09178000010460000000",0.0289668400069289,"Low"
"12504","09178000010470000000",0.0404713378883397,"Low"
"12505","09178000010480000000",0.0144455230555412,"Low"
"12506","09178000010490000000",0.0292916919890533,"Low"
"12507","09178000010500000000",0.00624988775113788,"Low"
"12508","09178000010510000000",0.00624753418285579,"Low"
"12509","09178000010520000000",0.00119537074340645,"Low"
"12510","09178000010530000000",0.0039287667474556,"Low"
"12511","09178000010540000000",0.00344061717096176,"Low"
"12512","09178000010550000000",0.00512988364774157,"Low"
"12513","09178000010560000000",0.0149626249904032,"Low"
"12514","09178000010570000000",0.047677053811779,"Low"
"12515","09178000010600000000",0.0691662505371025,"Mid"
"12516","09178000010610000000",0.0584244804785497,"Mid"
"12517","09178000010660000000",0.0131168540504582,"Low"
"12518","09178000010680000000",0.00399007461137418,"Low"
"12519","09178000010690000000",0.030559979615345,"Low"
"12520","09178000010700000000",0.465163065226238,"High"
"12521","09178000010710000000",0.00459934800106347,"Low"
"12522","09178000010720000000",0.0758938025521043,"Mid"
"12523","09178000010730000000",0.00651569026566158,"Low"
"12524","09178000010740000000",0.00232555208967591,"Low"
"12525","09178000010750000000",0.00553002878805879,"Low"
"12526","09178000010760000000",0.00712470348392838,"Low"
"12527","09178000010770000000",0.0200003695385601,"Low"
"12528","09178000010780000000",0.0304717924520995,"Low"
"12529","09178000020010000000",0.597223892165346,"High"
"12530","09178000020020000000",0.0667418871222182,"Mid"
"12531","09178000020040000000",0.913697864997438,"High"
"12532","09178000020050000000",0.976244340476849,"High"
"12533","09178000020060000000",0.779428829630993,"High"
"12534","09178000020070000000",0.065214727817706,"Mid"
"12535","09178000020080000000",0.230034706402282,"High"
"12536","09178000020090000000",0.223079545724784,"High"
"12537","09178000020100000000",0.85611447160902,"High"
"12538","09178000020110000000",0.541152241578434,"High"
"12539","09178000020130000000",0.62820487449685,"High"
"12540","09178000020140000000",0.254754002760075,"High"
"12541","09178000020150000000",0.810321528105815,"High"
"12542","09178000020180000000",0.402956439830491,"High"
"12543","09178000020260000000",0.286378708507167,"High"
"12544","09178000020270000000",0.0475805478662939,"Low"
"12545","09178000020280000000",0.150094351960777,"High"
"12546","09178000020290000000",0.0397294500741524,"Low"
"12547","09178000020300000000",0.0527573119916249,"Mid"
"12548","09178000020310000000",0.0447677738122942,"Low"
"12549","09178000020320000000",0.0515266646876427,"Mid"
"12550","09178000020340000000",0.012701378531012,"Low"
"12551","09178000020350000000",0.0132747335276395,"Low"
"12552","09178000020360000000",0.0483657705334016,"Low"
"12553","09178000020370000000",0.0465425405980901,"Low"
"12554","09178000020400000000",0.0592539017443951,"Mid"
"12555","09178000020440000000",0.350377933685153,"High"
"12556","09178000020450000000",0.195136369837392,"High"
"12557","09178000020460000000",0.118662221762801,"High"
"12558","09178000020470000000",0.0689656368096274,"Mid"
"12559","09178000020480000000",0.00766581240995702,"Low"
"12560","09178000020490000000",0.0494395728592095,"Low"
"12561","09178000020500000000",0.157247670202554,"High"
"12562","09178000020510000000",0.188174806339619,"High"
"12563","09178000020520000000",0.012727722877729,"Low"
"12564","09178000020530000000",0.0061676416071515,"Low"
"12565","09178000020540000000",0.0211874382459529,"Low"
"12566","09178000020550000000",0.0176141046226513,"Low"
"12567","09178000020560000000",0.004603474883491,"Low"
"12568","09178000020580000000",0.202549848776329,"High"
"12569","09178000020590000000",0.21293577937253,"High"
"12570","09178000020600000000",0.917742647997996,"High"
"12571","09178000030040000000",0.00648991247685028,"Low"
"12572","09178000030050000000",0.249441099079987,"High"
"12573","09178000030060000000",0.034254086638606,"Low"
"12574","09178000030070000000",0.0753313010254112,"Mid"
"12575","09178000030080000000",0.526120163391032,"High"
"12577","09178000030090000000",0.888965091974992,"High"
"12580","09178000030100000000",0.0203277465325586,"Low"
"12581","09178000030120000000",0.123293383090715,"High"
"12582","09178000030130000000",0.0313551986000747,"Low"
"12583","09178000030140000000",0.270695906270525,"High"
"12584","09178000030160000000",0.0104082587941254,"Low"
"12585","09178000030170000000",0.0241905011568881,"Low"
"12586","09178000030180000000",0.0279053850257835,"Low"
"12587","09178000030190000000",0.0180116225194736,"Low"
"12588","09178000030230000000",0.00201625272482577,"Low"
"12589","09178000030240000000",0.017254743371418,"Low"
"12590","09178000030250000000",0.0149021775578048,"Low"
"12591","09178000030260000000",0.031345718190227,"Low"
"12592","09178000030270000000",0.0540525126099183,"Mid"
"12593","09178000030280000000",0.707888270564519,"High"
"12594","09178000030290000000",0.0637782231659384,"Mid"
"12595","09178000030300000000",0.0587448833288223,"Mid"
"12596","09178000030310000000",0.153664487397846,"High"
"12597","09178000030320000000",0.195914515453414,"High"
"12598","09178000030330000000",0.521906402448592,"High"
"12599","09178000030340010000",0.167505216150221,"High"
"12600","09178000030360000000",0.0436446072504355,"Low"
"12601","09178000030370000000",0.00637271678204784,"Low"
"12602","09178000030380000000",0.0108294428006384,"Low"
"12603","09178000030420000000",0.118630930418253,"High"
"12604","09178000030430000000",0.0407411880969343,"Low"
"12605","09178000030440000000",0.491459534817396,"High"
"12606","09178000030450000000",0.677063690879603,"High"
"12607","09178000030460000000",0.16922553137265,"High"
"12608","09178000030470000000",0.0288507220700258,"Low"
"12609","09178000030490000000",0.0299527170512982,"Low"
"12610","09178000030500000000",0.0432963485530536,"Low"
"12611","09178000030510000000",0.0958094184022874,"Mid"
"12612","09178000030520000000",0.341671480589549,"High"
"12613","09178000030530000000",0.0109987685093962,"Low"
"12614","09178000030550010000",0.884082094628979,"High"
"12615","09178000030600000000",0.0233827975327382,"Low"
"12616","09178000030610000000",0.0596965860919437,"Mid"
"12617","09178000030620000000",0.0715927956701745,"Mid"
"12618","09178000030630000000",0.0676402810106293,"Mid"
"12619","09178000030640000000",0.120490237143634,"High"
"12620","09178000030650000000",0.0281724050045957,"Low"
"12621","09178000030660000000",0.207210813550355,"High"
"12622","09178000030670000000",0.00710574035793201,"Low"
"12623","09178000030680000000",0.743029584363586,"High"
"12624","09178000030690000000",0.215022301577348,"High"
"12625","09178000030710000000",0.551185882405305,"High"
"12626","09178000030720000000",0.0422357059087423,"Low"
"12627","09178000030740000000",0.0747675010845143,"Mid"
"12628","09179000010010000000",0.0823670899831809,"Mid"
"12629","09179000010020000000",0.00574356885706064,"Low"
"12630","09179000010030000000",0.0499097793044137,"Low"
"12631","09179000010040000000",0.0664973385463383,"Mid"
"12632","09179000010050000000",0.0867673787925132,"Mid"
"12633","09179000010060000000",0.0582878763651005,"Mid"
"12634","09179000010070000000",0.105101335568416,"Mid"
"12635","09179000010080000000",0.0790882279358465,"Mid"
"12636","09179000010110000000",0.0945153407686906,"Mid"
"12637","09179000010120000000",0.0702525351480123,"Mid"
"12638","09179000010130000000",0.0650061111228945,"Mid"
"12639","09179000010140000000",0.0686201612735949,"Mid"
"12640","09179000010150000000",0.00587296924185792,"Low"
"12641","09179000010160000000",0.655415079245484,"High"
"12642","09179000010170000000",0.289622639215641,"High"
"12643","09179000010180000000",0.0276309659827348,"Low"
"12644","09179000010190000000",0.983252331049532,"High"
"12645","09179000010210000000",0.0900971986173811,"Mid"
"12646","09179000010220000000",0.0340984093825579,"Low"
"12647","09179000010240000000",0.0735204371713645,"Mid"
"12648","09179000010250000000",0.0327809914712501,"Low"
"12649","09179000010260010000",0.042323583355956,"Low"
"12650","09179000010280000000",0.0921897868039589,"Mid"
"12651","09179000010290000000",0.0648008055165029,"Mid"
"12652","09179000010300000000",0.47074217219361,"High"
"12653","09179000010310000000",0.0574622558956614,"Mid"
"12654","09179000010320000000",0.0309480621214593,"Low"
"12655","09179000010330000000",0.166385907274832,"High"
"12656","09179000010340000000",0.0212652939799187,"Low"
"12657","09179000010350000000",0.0480201136996586,"Low"
"12658","09179000010360000000",0.017389193675811,"Low"
"12659","09179000010370000000",0.435397659462707,"High"
"12660","09179000010380000000",0.140210119890216,"High"
"12661","09179000010390000000",0.207827316870754,"High"
"12662","09179000010400000000",0.105301351303846,"Mid"
"12663","09179000010410000000",0.0540356751039064,"Mid"
"12664","09179000010420000000",0.11767111102242,"High"
"12665","09179000010430000000",0.279996970172907,"High"
"12666","09179000010440000000",0.0170756198197913,"Low"
"12667","09179000010450000000",0.0253167874136651,"Low"
"12668","09179000010470010000",0.00391073732664693,"Low"
"12669","09179000010500000000",0.67400023831186,"High"
"12670","09179000010530000000",0.0642227879272532,"Mid"
"12672","09179000010550000000",0.279250874582937,"High"
"12673","09179000010590000000",0.604674796916414,"High"
"12674","09179000010600000000",0.0887242468407713,"Mid"
"12675","09179000010610000000",0.010612992686104,"Low"
"12676","09179000020020000000",0.0922752062695105,"Mid"
"12677","09179000020030000000",0.0209046687639545,"Low"
"12678","09179000020040000000",0.0130070288302228,"Low"
"12679","09179000020050000000",0.0974509509644468,"Mid"
"12680","09179000020060000000",0.0282060770329431,"Low"
"12681","09179000020070000000",0.00653853342075031,"Low"
"12682","09179000020080010000",0.0234877292863681,"Low"
"12683","09179000020100000000",0.0508808540881521,"Mid"
"12684","09179000020110000000",0.00280894283787018,"Low"
"12685","09179000020120000000",0.01586283273188,"Low"
"12686","09179000020130000000",0.00327288188443401,"Low"
"12687","09179000020140000000",0.00244075519333556,"Low"
"12688","09179000020150000000",0.00664879058850638,"Low"
"12689","09179000020170000000",0.411063090075485,"High"
"12690","09179000020180000000",0.166992191461873,"High"
"12692","09179000020210000000",0.114857458073213,"High"
"12693","09179000020220000000",0.010374157065658,"Low"
"12694","09179000020250000000",0.0313331096027751,"Low"
"12695","09179000020270000000",0.0229117721746004,"Low"
"12696","09179000020280000000",0.0516364110971854,"Mid"
